DepartureYear,DepartureMonth,DepartureDay,DepartureAirport,ArrivalAirport,ActualFlightTime,ActualTotalFuel,FlownPassengers,FlightBagsWeight,DayOfWeek,FuelPerMinute,AvgBagWeight,IsWeekend,PredictedTOW
2016,11,1,BLQ,TPS,67,3370,178.0,90.0,1,50.298507462686565,12.857142857142858,0,63770.027
2016,11,1,TFS,VLC,154,6730,182.0,560.0,1,43.701298701298704,13.023255813953488,0,68239.445
2016,11,1,KRK,VDA,197,8433,175.0,370.0,1,42.807106598984774,13.214285714285714,0,68706.46
2016,11,1,VDA,KRK,242,9383,126.0,730.0,1,38.77272727272727,13.773584905660377,0,66350.25
2016,11,1,LIS,HAM,172,7352,179.0,,1,42.74418604651163,,0,69495.375
2016,11,1,HAM,LIS,192,7940,160.0,480.0,1,41.354166666666664,12.972972972972974,0,66963.92
2016,11,1,DUB,AGP,158,6220,186.0,325.0,1,39.36708860759494,13.0,0,67233.47
2016,11,1,AGP,DUB,155,6270,183.0,310.0,1,40.45161290322581,12.916666666666666,0,67212.35
2016,11,1,GDN,BGY,118,4630,153.0,230.0,1,39.23728813559322,12.777777777777779,0,62329.797
2016,11,1,BGY,GDN,108,4229,145.0,380.0,1,39.157407407407405,13.10344827586207,0,61690.445
2016,11,1,WAW,GDN,38,1570,92.0,,1,41.31578947368421,,0,56237.29
2016,11,1,GDN,WAW,38,1570,78.0,40.0,1,41.31578947368421,13.333333333333334,0,56227.15
2016,11,1,BGY,BCN,73,3265,184.0,140.0,1,44.726027397260275,12.727272727272727,0,65014.63
2016,11,1,BHX,BCN,111,4490,163.0,330.0,1,40.450450450450454,13.2,0,64206.195
2016,11,1,BCN,BGY,75,3740,185.0,200.0,1,49.86666666666667,13.333333333333334,0,65071.977
2016,11,1,BCN,BHX,116,4940,179.0,560.0,1,42.58620689655172,13.023255813953488,0,65966.76
2016,11,1,FAO,LPL,146,6100,184.0,800.0,1,41.78082191780822,12.903225806451612,0,66845.836
2016,11,1,LPL,FAO,158,5705,20.0,100.0,1,36.107594936708864,12.5,0,65400.523
2016,11,1,MAN,AGP,161,6698,177.0,710.0,1,41.60248447204969,13.148148148148149,0,68612.36
2016,11,1,AGP,MAN,159,6440,184.0,600.0,1,40.503144654088054,13.043478260869565,0,68446.664
2016,11,1,OPO,LIS,33,1470,162.0,40.0,1,44.54545454545455,13.333333333333334,0,61362.047
2016,11,1,LIS,OPO,36,1520,159.0,,1,42.22222222222222,,0,62439.1
2016,11,1,BVA,LIS,130,5360,176.0,260.0,1,41.23076923076923,13.0,0,65685.6
2016,11,1,LIS,BVA,122,5140,185.0,390.0,1,42.131147540983605,13.0,0,66400.47
2016,11,1,SXF,SOF,106,4190,169.0,400.0,1,39.528301886792455,12.903225806451612,0,65282.914
2016,11,1,SOF,SXF,130,5100,174.0,400.0,1,39.23076923076923,12.903225806451612,0,64888.56
2016,11,1,BGY,VLC,99,4032,183.0,520.0,1,40.72727272727273,13.0,0,65437.902
2016,11,1,VLC,BGY,97,4180,182.0,400.0,1,43.09278350515464,12.903225806451612,0,64802.613
2016,11,1,SXF,MAN,128,4750,152.0,440.0,1,37.109375,12.941176470588236,0,64219.44
2016,11,1,BUD,SXF,67,2920,187.0,260.0,1,43.582089552238806,13.0,0,64132.72
2016,11,1,MAN,SXF,84,3450,165.0,400.0,1,41.07142857142857,12.903225806451612,0,64135.96
2016,11,1,SXF,BUD,68,2780,151.0,120.0,1,40.88235294117647,13.333333333333334,0,61346.676
2016,11,1,STN,HHN,58,3000,173.0,520.0,1,51.724137931034484,13.0,0,64283.996
2016,11,1,PSA,HHN,76,3342,185.0,510.0,1,43.973684210526315,13.076923076923077,0,64678.895
2016,11,1,HHN,STN,61,2880,166.0,1160.0,1,47.21311475409836,13.03370786516854,0,65142.22
2016,11,1,HHN,PSA,69,3210,157.0,400.0,1,46.52173913043478,12.903225806451612,0,63740.004
2016,11,1,BGY,CTA,86,3570,177.0,290.0,1,41.51162790697674,13.181818181818182,0,65138.664
2016,11,1,BGY,CGN,75,3090,143.0,180.0,1,41.2,12.857142857142858,0,61789.363
2016,11,1,CTA,BGY,91,3859,177.0,380.0,1,42.40659340659341,13.10344827586207,0,64288.71
2016,11,1,CGN,BGY,72,3190,156.0,,1,44.30555555555556,,0,63048.355
2016,11,1,TRN,BRI,78,3510,184.0,140.0,1,45.0,12.727272727272727,0,65185.58
2016,11,1,BRI,BGY,70,3040,183.0,400.0,1,43.42857142857143,12.903225806451612,0,63945.57
2016,11,1,BRI,TRN,79,3270,176.0,610.0,1,41.392405063291136,12.97872340425532,0,64152.043
2016,11,1,BGY,BRI,70,2931,183.0,150.0,1,41.871428571428574,12.5,0,63961.81
2016,11,1,STN,SXF,68,3361,145.0,210.0,1,49.4264705882353,13.125,0,63245.086
2016,11,1,SXF,STN,98,4280,155.0,300.0,1,43.673469387755105,13.043478260869565,0,64481.79
2016,11,1,CAG,CIA,45,1960,162.0,100.0,1,43.55555555555556,12.5,0,62247.363
2016,11,1,KRK,CAG,116,4750,165.0,350.0,1,40.94827586206897,12.962962962962964,0,64354.63
2016,11,1,CAG,KRK,129,5320,177.0,530.0,1,41.24031007751938,12.926829268292684,0,66085.79
2016,11,1,CIA,CAG,43,1880,163.0,30.0,1,43.72093023255814,15.0,0,62547.098
2016,11,1,SZZ,DUB,139,5730,160.0,870.0,1,41.223021582733814,12.985074626865671,0,65205.223
2016,11,1,DUB,EMA,40,1920,177.0,793.0,1,48.0,13.0,0,63305.03
2016,11,1,EMA,DUB,39,1942,114.0,140.0,1,49.794871794871796,12.727272727272727,0,60052.67
2016,11,1,DUB,SZZ,109,4550,188.0,1131.0,1,41.74311926605505,13.0,0,65925.086
2016,11,1,BRS,AGP,145,5740,133.0,446.0,1,39.58620689655172,12.742857142857142,0,63888.32
2016,11,1,AGP,BRS,136,6290,181.0,,1,46.25,,0,68958.41
2016,11,1,PSA,MAD,102,4570,174.0,220.0,1,44.80392156862745,12.941176470588236,0,66051.96
2016,11,1,MAD,PSA,100,4427,163.0,160.0,1,44.27,13.333333333333334,0,64555.242
2016,11,1,SCQ,STN,105,4330,170.0,490.0,1,41.23809523809524,12.894736842105264,0,64750.555
2016,11,1,STN,SCQ,111,4694,162.0,130.0,1,42.288288288288285,13.0,0,64523.242
2016,11,1,VST,ALC,224,9618,183.0,,1,42.9375,,0,71697.1
2016,11,1,ALC,VST,212,9200,182.0,960.0,1,43.39622641509434,12.972972972972974,0,70410.81
2016,11,1,LTN,VNO,132,5560,166.0,230.0,1,42.121212121212125,12.777777777777779,0,65203.29
2016,11,1,VNO,LTN,170,7010,178.0,,1,41.23529411764706,,0,69148.99
2016,11,1,BGY,STN,112,4670,177.0,470.0,1,41.69642857142857,13.055555555555555,0,65829.32
2016,11,1,BGY,ALC,107,4470,179.0,550.0,1,41.77570093457944,13.095238095238095,0,66385.95
2016,11,1,ALC,BGY,105,4685,178.0,400.0,1,44.61904761904762,12.903225806451612,0,65317.41
2016,11,1,STN,BGY,92,4320,162.0,310.0,1,46.95652173913044,12.916666666666666,0,64454.35
2016,11,1,EIN,ALC,135,5882,181.0,340.0,1,43.57037037037037,13.076923076923077,0,67730.125
2016,11,1,ALC,EIN,133,5840,185.0,550.0,1,43.909774436090224,13.095238095238095,0,67151.43
2016,11,1,PSA,BDS,67,3220,164.0,220.0,1,48.059701492537314,12.941176470588236,0,62850.676
2016,11,1,PSA,STN,123,5010,174.0,460.0,1,40.73170731707317,13.142857142857142,0,65683.0
2016,11,1,STN,PSA,90,4530,171.0,360.0,1,50.333333333333336,12.857142857142858,0,65790.23
2016,11,1,BDS,PSA,68,2980,169.0,300.0,1,43.8235294117647,13.043478260869565,0,63823.31
2016,11,1,BIQ,CRL,82,3411,183.0,836.0,1,41.59756097560975,13.704918032786885,0,64839.773
2016,11,1,CRL,BIQ,81,3510,167.0,560.0,1,43.333333333333336,7.5675675675675675,0,63300.31
2016,11,1,CPH,MAD,179,8027,181.0,,1,44.84357541899441,,0,70425.73
2016,11,1,MAD,CPH,163,6910,167.0,360.0,1,42.392638036809814,12.857142857142858,0,66383.71
2016,11,1,VNO,STN,166,6640,181.0,23.0,1,40.0,,0,68215.72
2016,11,1,STN,VNO,123,5370,188.0,270.0,1,43.65853658536585,12.857142857142858,0,66569.6
2016,11,1,CGN,STN,61,2920,177.0,,1,47.868852459016395,,0,66326.07
2016,11,1,CGN,VLC,124,5560,162.0,,1,44.83870967741935,,0,67290.805
2016,11,1,VLC,CGN,132,5851,179.0,830.0,1,44.32575757575758,12.96875,0,67391.76
2016,11,1,STN,CGN,56,2590,148.0,230.0,1,46.25,12.777777777777779,0,62217.89
2016,11,1,DUB,MAD,137,6050,180.0,676.0,1,44.160583941605836,13.0,0,67636.92
2016,11,1,MAD,DUB,122,5460,180.0,300.0,1,44.75409836065574,13.043478260869565,0,66823.88
2016,11,1,CRL,WMI,87,3970,168.0,210.0,1,45.632183908045974,4.565217391304348,0,65278.62
2016,11,1,WMI,CRL,114,5066,177.0,220.0,1,44.43859649122807,12.941176470588236,0,65889.49
2016,11,1,STN,MAD,124,5614,155.0,210.0,1,45.274193548387096,13.125,0,65572.27
2016,11,1,MAD,STN,115,5129,169.0,470.0,1,44.6,13.055555555555555,0,66305.84
2016,11,1,VLC,TFS,179,7311,174.0,560.0,1,40.84357541899441,13.023255813953488,0,68245.21
2016,11,1,SVQ,BGY,133,5720,183.0,300.0,1,43.00751879699248,13.043478260869565,0,66714.34
2016,11,1,BGY,SVQ,137,5650,168.0,180.0,1,41.24087591240876,12.857142857142858,0,65683.55
2016,11,1,BLQ,CTA,76,3290,166.0,100.0,1,43.28947368421053,12.5,0,64231.64
2016,11,1,BVA,BLQ,74,3320,177.0,230.0,1,44.86486486486486,12.777777777777779,0,64488.594
2016,11,1,BLQ,BVA,91,3960,185.0,490.0,1,43.51648351648352,12.894736842105264,0,65800.48
2016,11,1,CTA,BLQ,82,3726,179.0,340.0,1,45.4390243902439,13.076923076923077,0,65082.215
2016,11,1,BGY,FUE,233,9820,185.0,1010.0,1,42.14592274678112,15.074626865671641,0,71825.81
2016,11,1,FUE,BGY,223,9364,181.0,860.0,1,41.99103139013453,13.030303030303031,0,70538.51
2016,11,1,VNO,CIA,135,5583,176.0,21.0,1,41.355555555555554,,0,66147.32
2016,11,1,CIA,VNO,154,6380,172.0,340.0,1,41.42857142857143,13.076923076923077,0,66428.445
2016,11,1,FCO,PMO,42,1850,165.0,230.0,1,44.04761904761905,13.529411764705882,0,62972.258
2016,11,1,FCO,PMO,42,1870,180.0,310.0,1,44.523809523809526,12.916666666666666,0,63671.797
2016,11,1,PMO,FCO,48,2160,171.0,210.0,1,45.0,8.076923076923077,0,62144.707
2016,11,1,PMO,FCO,50,2040,174.0,180.0,1,40.8,12.0,0,62062.04
2016,11,1,WAW,GDN,38,1750,162.0,70.0,1,46.05263157894737,14.0,0,60851.52
2016,11,1,GDN,WAW,45,1920,171.0,130.0,1,42.666666666666664,13.0,0,62569.79
2016,11,1,PMO,BGY,79,3600,184.0,210.0,1,45.56962025316456,13.125,0,64423.67
2016,11,1,PMO,TSF,78,3200,182.0,470.0,1,41.02564102564103,13.055555555555555,0,64145.48
2016,11,1,BGY,PMO,75,3060,176.0,260.0,1,40.8,13.0,0,64567.12
2016,11,1,TSF,PMO,70,3160,181.0,100.0,1,45.142857142857146,12.5,0,64634.07
2016,11,1,MAD,ALC,41,1760,,,1,42.926829268292686,,0,63370.547
2016,11,1,ALC,MAD,45,1850,,,1,41.111111111111114,,0,63968.863
2016,11,1,DUB,BHX,43,2090,177.0,273.0,1,48.604651162790695,13.0,0,63508.473
2016,11,1,BHX,DUB,42,2010,98.0,170.0,1,47.857142857142854,13.076923076923077,0,58535.71
2016,11,1,AMS,DUB,74,3505,172.0,230.0,1,47.36486486486486,12.777777777777779,0,66099.61
2016,11,1,DUB,AMS,72,3140,180.0,780.0,1,43.611111111111114,13.0,0,64064.457
2016,11,1,STN,CIA,122,5270,186.0,520.0,1,43.19672131147541,12.380952380952381,0,66941.445
2016,11,1,CIA,STN,152,6560,178.0,380.0,1,43.1578947368421,13.10344827586207,0,68517.63
2016,11,1,BUD,MAD,161,7184,182.0,660.0,1,44.62111801242236,12.941176470588236,0,69076.99
2016,11,1,MAD,BUD,167,7380,174.0,530.0,1,44.191616766467064,12.926829268292684,0,68112.14
2016,11,1,CTA,MLA,24,1400,168.0,550.0,1,58.333333333333336,13.095238095238095,0,63455.484
2016,11,1,MLA,TSF,103,4270,181.0,490.0,1,41.45631067961165,12.894736842105264,0,66090.22
2016,11,1,TSF,MLA,91,3910,182.0,1040.0,1,42.967032967032964,13.0,0,65816.984
2016,11,1,MLA,CTA,30,1330,164.0,300.0,1,44.333333333333336,13.043478260869565,0,63554.277
2016,11,1,MAD,BRU,111,4785,182.0,220.0,1,43.108108108108105,12.941176470588236,0,65523.953
2016,11,1,BRU,MAD,116,5390,185.0,420.0,1,46.46551724137931,12.727272727272727,0,68615.6
2016,11,1,LTN,KIR,66,2810,146.0,340.0,1,42.57575757575758,13.076923076923077,0,60548.656
2016,11,1,LTN,DUB,48,2320,155.0,250.0,1,48.333333333333336,13.157894736842104,0,62497.445
2016,11,1,KIR,LTN,60,2520,171.0,300.0,1,42.0,13.043478260869565,0,63300.117
2016,11,1,DUB,LTN,46,2020,176.0,676.0,1,43.91304347826087,13.0,0,63168.4
2016,11,1,TSF,BRI,59,2550,172.0,70.0,1,43.220338983050844,14.0,0,63654.94
2016,11,1,BRI,BLQ,69,2750,169.0,160.0,1,39.85507246376812,13.333333333333334,0,62479.695
2016,11,1,BLQ,BRI,57,2500,175.0,120.0,1,43.85964912280702,13.333333333333334,0,63184.26
2016,11,1,BRI,TSF,63,2720,175.0,190.0,1,43.17460317460318,12.666666666666666,0,63815.69
2016,11,1,SXF,VLC,153,6160,166.0,520.0,1,40.26143790849673,13.0,0,65882.15
2016,11,1,VLC,SXF,148,6082,168.0,420.0,1,41.0945945945946,13.125,0,65284.176
2016,11,1,FCO,BRI,43,2130,149.0,440.0,1,49.53488372093023,12.941176470588236,0,63128.316
2016,11,1,TRN,BRI,78,3200,167.0,80.0,1,41.02564102564103,13.333333333333334,0,63209.742
2016,11,1,BRI,TRN,78,3500,179.0,190.0,1,44.87179487179487,12.666666666666666,0,64423.93
2016,11,1,BRI,FCO,44,1920,151.0,220.0,1,43.63636363636363,12.941176470588236,0,60379.93
2016,11,1,BGY,VLC,91,3910,183.0,390.0,1,42.967032967032964,13.0,0,65502.83
2016,11,1,VLC,BGY,101,4310,182.0,200.0,1,42.67326732673267,13.333333333333334,0,65002.56
2016,11,1,HHN,VLC,121,5151,172.0,380.0,1,42.570247933884296,13.10344827586207,0,65569.86
2016,11,1,VLC,HHN,127,5500,183.0,620.0,1,43.30708661417323,12.916666666666666,0,66560.88
2016,11,1,PSA,BRI,61,2600,167.0,170.0,1,42.622950819672134,13.076923076923077,0,63211.336
2016,11,1,BRI,PSA,59,2550,181.0,240.0,1,43.220338983050844,13.333333333333334,0,63708.31
2016,11,1,PSA,LIS,148,5770,175.0,460.0,1,38.986486486486484,13.142857142857142,0,65332.836
2016,11,1,LIS,PSA,140,5900,174.0,320.0,1,42.142857142857146,12.8,0,65837.28
2016,11,1,FCO,PMO,43,2037,167.0,140.0,1,47.372093023255815,12.727272727272727,0,63538.664
2016,11,1,FCO,PMO,40,1870,170.0,200.0,1,46.75,13.333333333333334,0,63265.766
2016,11,1,PMO,FCO,50,2220,171.0,80.0,1,44.4,16.0,0,61882.492
2016,11,1,PMO,FCO,44,2020,163.0,90.0,1,45.90909090909091,11.25,0,61383.918
2016,11,1,TFS,EIN,239,9735,149.0,780.0,1,40.73221757322176,13.0,0,68855.266
2016,11,1,EIN,TFS,275,11920,181.0,930.0,1,43.345454545454544,13.098591549295774,0,73462.6
2016,11,1,PMI,HHN,109,5039,177.0,690.0,1,46.22935779816514,13.018867924528301,0,66179.81
2016,11,1,HHN,PMI,107,3870,63.0,380.0,1,36.16822429906542,13.10344827586207,0,56240.613
2016,11,1,ATH,CIA,100,4260,178.0,320.0,1,42.6,12.8,0,65129.1
2016,11,1,ATH,CIA,100,4280,183.0,390.0,1,42.8,13.0,0,65662.28
2016,11,1,CIA,ATH,92,3946,152.0,470.0,1,42.891304347826086,13.055555555555555,0,65090.688
2016,11,1,CIA,ATH,90,3840,154.0,130.0,1,42.666666666666664,13.0,0,64603.176
2016,11,1,ALC,HHN,135,5920,186.0,520.0,1,43.851851851851855,13.0,0,66898.78
2016,11,1,HHN,ALC,130,5480,132.0,530.0,1,42.15384615384615,12.926829268292684,0,64634.02
2016,11,1,FCO,BCN,78,3190,172.0,170.0,1,40.8974358974359,13.076923076923077,0,63471.215
2016,11,1,BCN,FCO,85,3580,184.0,250.0,1,42.11764705882353,13.157894736842104,0,64533.383
2016,11,1,TRN,TPS,80,3430,176.0,140.0,1,42.875,12.727272727272727,0,63382.73
2016,11,1,TPS,FCO,51,2280,168.0,120.0,1,44.705882352941174,13.333333333333334,0,62432.34
2016,11,1,FCO,TPS,42,2200,161.0,230.0,1,52.38095238095238,12.777777777777779,0,61560.703
2016,11,1,TPS,TRN,79,3440,181.0,430.0,1,43.54430379746835,13.030303030303031,0,64471.633
2016,11,1,RAK,CIA,172,6880,173.0,610.0,1,40.0,12.97872340425532,0,67457.52
2016,11,1,CIA,RAK,180,7680,186.0,980.0,1,42.666666666666664,13.066666666666666,0,68650.61
2016,11,1,MXP,SVQ,137,5790,180.0,280.0,1,42.262773722627735,12.727272727272727,0,66733.1
2016,11,1,CIY,MXP,93,3955,184.0,,1,42.526881720430104,,0,66884.484
2016,11,1,MXP,CIY,95,4450,172.0,270.0,1,46.8421052631579,12.857142857142858,0,65096.035
2016,11,1,SVQ,MXP,136,5730,182.0,530.0,1,42.13235294117647,12.926829268292684,0,67366.22
2016,11,1,ATH,STN,219,9940,184.0,1250.0,1,45.38812785388128,13.020833333333334,0,72726.85
2016,11,1,STN,ATH,182,7909,170.0,950.0,1,43.456043956043956,13.013698630136986,0,69286.836
2016,11,1,RIX,SXF,84,3360,170.0,380.0,1,40.0,13.10344827586207,0,63370.58
2016,11,1,BRU,SXF,64,2830,176.0,234.0,1,44.21875,13.764705882352942,0,65219.324
2016,11,1,SXF,RIX,77,3170,155.0,340.0,1,41.16883116883117,13.076923076923077,0,61649.78
2016,11,1,SXF,BRU,65,2740,162.0,220.0,1,42.15384615384615,12.941176470588236,0,62155.266
2016,11,1,BCN,SCQ,83,4070,183.0,180.0,1,49.036144578313255,12.857142857142858,0,66844.625
2016,11,1,SCQ,BCN,90,3792,182.0,160.0,1,42.13333333333333,13.333333333333334,0,64909.426
2016,11,1,BCN,VGO,87,4170,185.0,340.0,1,47.93103448275862,13.076923076923077,0,65774.58
2016,11,1,VGO,BCN,87,3600,181.0,210.0,1,41.37931034482759,13.125,0,64878.547
2016,11,1,STN,CIA,119,5116,173.0,480.0,1,42.99159663865546,12.972972972972974,0,66229.43
2016,11,1,CIA,STN,142,6050,183.0,510.0,1,42.605633802816904,13.076923076923077,0,68240.01
2016,11,1,BUD,CRL,108,4320,179.0,370.0,1,40.0,13.214285714285714,0,64652.89
2016,11,1,CRL,BUD,96,3730,183.0,750.0,1,38.854166666666664,7.653061224489796,0,64579.32
2016,11,1,BUD,BLL,111,4350,186.0,350.0,1,39.189189189189186,12.962962962962964,0,65614.45
2016,11,1,BLL,BUD,96,3640,172.0,370.0,1,37.916666666666664,13.214285714285714,0,63740.883
2016,11,1,DUB,BUD,140,5630,189.0,1079.0,1,40.214285714285715,13.0,0,66625.414
2016,11,1,BUD,DUB,179,7240,177.0,470.0,1,40.44692737430167,13.055555555555555,0,67476.92
2016,11,1,BDS,FCO,53,1970,156.0,140.0,1,37.16981132075472,14.0,0,60870.67
2016,11,1,BDS,TSF,69,2820,172.0,350.0,1,40.869565217391305,12.962962962962964,0,63716.395
2016,11,1,TSF,BDS,65,2880,169.0,120.0,1,44.30769230769231,13.333333333333334,0,62851.723
2016,11,1,FCO,BDS,51,2290,153.0,390.0,1,44.90196078431372,13.0,0,61590.348
2016,11,1,FUE,SXF,268,10730,149.0,1700.0,1,40.03731343283582,12.977099236641221,0,69364.695
2016,11,1,SXF,FUE,291,11980,156.0,1490.0,1,41.16838487972509,13.070175438596491,0,71026.89
2016,11,1,FAO,NOC,148,5820,157.0,320.0,1,39.32432432432432,12.8,0,65418.742
2016,11,1,NOC,FAO,164,6200,157.0,390.0,1,37.80487804878049,13.0,0,64909.773
2016,11,1,BUD,STN,144,6330,186.0,490.0,1,43.958333333333336,12.894736842105264,0,68449.586
2016,11,1,STN,BUD,115,5120,181.0,350.0,1,44.52173913043478,12.962962962962964,0,66691.086
2016,11,1,LTN,MLA,175,6957,151.0,960.0,1,39.754285714285714,12.972972972972974,0,66474.04
2016,11,1,MLA,LTN,189,7600,178.0,650.0,1,40.21164021164021,13.0,0,69263.195
2016,11,1,ALC,TRF,216,9500,184.0,1300.0,1,43.98148148148148,13.0,0,71351.89
2016,11,1,TRF,ALC,205,8721,168.0,800.0,1,42.541463414634144,13.114754098360656,0,70153.75
2016,11,1,BCN,STN,113,5060,168.0,470.0,1,44.7787610619469,13.055555555555555,0,66982.75
2016,11,1,BGY,BCN,69,2890,179.0,240.0,1,41.88405797101449,13.333333333333334,0,64050.133
2016,11,1,STN,BCN,106,4470,175.0,340.0,1,42.16981132075472,12.592592592592593,0,65228.836
2016,11,1,BCN,BGY,77,3600,179.0,250.0,1,46.753246753246756,13.157894736842104,0,64484.613
2016,11,1,BLQ,STN,119,5350,182.0,260.0,1,44.95798319327731,13.0,0,67770.73
2016,11,1,STN,BLQ,97,4320,170.0,380.0,1,44.5360824742268,13.10344827586207,0,65105.31
2016,11,1,STN,FAO,156,6417,105.0,340.0,1,41.13461538461539,13.076923076923077,0,62552.93
2016,11,1,FAO,STN,145,6190,182.0,920.0,1,42.689655172413794,14.603174603174603,0,68856.6
2016,11,1,EIN,PSA,82,3460,162.0,320.0,1,42.19512195121951,13.333333333333334,0,63291.727
2016,11,1,PSA,EIN,95,3900,175.0,,1,41.05263157894737,,0,65433.785
2016,11,1,SCQ,MAD,55,2554,183.0,80.0,1,46.43636363636364,13.333333333333334,0,64163.742
2016,11,1,MAD,SCQ,50,2270,175.0,210.0,1,45.4,13.125,0,62374.875
2016,11,1,MAD,BLQ,113,5040,177.0,160.0,1,44.60176991150443,13.333333333333334,0,65576.87
2016,11,1,BLQ,MAD,113,5150,183.0,170.0,1,45.575221238938056,13.076923076923077,0,67533.56
2016,11,1,HAM,STN,76,3100,145.0,230.0,1,40.78947368421053,12.777777777777779,0,61453.633
2016,11,1,STN,HAM,63,2890,121.0,,1,45.87301587301587,,0,62394.227
2016,11,1,HAM,BGY,85,3510,181.0,300.0,1,41.294117647058826,13.043478260869565,0,63879.92
2016,11,1,BGY,HAM,87,3450,159.0,350.0,1,39.6551724137931,12.962962962962964,0,64012.58
2016,11,1,CTA,TRN,93,4070,176.0,500.0,1,43.763440860215056,12.820512820512821,0,64614.883
2016,11,1,TRN,CTA,88,3927,176.0,,1,44.625,,0,67269.41
2016,11,1,CTA,FCO,60,2620,171.0,560.0,1,43.666666666666664,13.023255813953488,0,62836.652
2016,11,1,FCO,CTA,50,2700,177.0,470.0,1,54.0,13.055555555555555,0,65429.59
2016,11,1,OPO,CRL,120,4890,174.0,350.0,1,40.75,12.962962962962964,0,65124.957
2016,11,1,OPO,BCN,90,3690,176.0,250.0,1,41.0,13.157894736842104,0,64485.57
2016,11,1,BCN,OPO,83,3950,166.0,270.0,1,47.59036144578313,12.857142857142858,0,65688.96
2016,11,1,CRL,OPO,128,5188,167.0,180.0,1,40.53125,4.090909090909091,0,64434.28
2016,11,1,BVA,OPO,111,4508,170.0,180.0,1,40.612612612612615,12.857142857142858,0,65120.906
2016,11,1,OPO,BVA,101,4520,187.0,570.0,1,44.75247524752475,12.954545454545455,0,66458.79
2016,11,1,BGY,BDS,74,2990,181.0,190.0,1,40.4054054054054,12.666666666666666,0,64034.355
2016,11,1,BGY,BDS,76,3220,174.0,250.0,1,42.36842105263158,13.157894736842104,0,63753.027
2016,11,1,BDS,BGY,77,3240,178.0,380.0,1,42.077922077922075,13.10344827586207,0,63816.094
2016,11,1,BDS,BGY,80,3200,184.0,320.0,1,40.0,13.333333333333334,0,64033.156
2016,11,1,TSF,BRI,59,2510,166.0,400.0,1,42.54237288135593,57.142857142857146,0,63473.4
2016,11,1,BRI,BGY,76,3200,177.0,60.0,1,42.10526315789474,12.0,0,63273.527
2016,11,1,BGY,BRI,68,2880,177.0,100.0,1,42.35294117647059,14.285714285714286,0,63420.12
2016,11,1,BRI,TSF,62,2620,175.0,240.0,1,42.25806451612903,13.333333333333334,0,63571.312
2016,11,1,BGY,TLL,150,6080,171.0,480.0,1,40.53333333333333,12.972972972972974,0,65937.32
2016,11,1,TLL,BGY,165,6526,162.0,280.0,1,39.551515151515154,13.333333333333334,0,65733.4
2016,11,1,SXF,OTP,103,3900,113.0,300.0,1,37.86407766990291,13.043478260869565,0,59010.797
2016,11,1,OTP,SXF,120,4848,162.0,,1,40.4,,0,64835.195
2016,11,1,PSA,DUB,153,6750,183.0,700.0,1,44.11764705882353,12.962962962962964,0,68767.664
2016,11,1,DUB,PSA,131,6030,181.0,,1,46.030534351145036,,0,67756.8
2016,11,1,PMO,PSA,61,3000,183.0,160.0,1,49.18032786885246,13.333333333333334,0,64382.87
2016,11,1,PSA,PMO,60,2890,162.0,140.0,1,48.166666666666664,12.727272727272727,0,63713.227
2016,11,1,OPO,FMM,138,6400,181.0,430.0,1,46.3768115942029,13.030303030303031,0,67811.35
2016,11,1,FMM,OPO,146,6181,178.0,420.0,1,42.33561643835616,13.125,0,68068.19
2016,11,1,CIA,SKG,86,3870,167.0,290.0,1,45.0,13.181818181818182,0,65697.766
2016,11,1,SKG,CIA,82,3620,164.0,240.0,1,44.146341463414636,13.333333333333334,0,64085.395
2016,11,1,CAG,BGY,68,2970,184.0,400.0,1,43.6764705882353,12.903225806451612,0,64045.49
2016,11,1,CAG,PSA,49,2420,164.0,290.0,1,49.38775510204081,13.181818181818182,0,63108.375
2016,11,1,BGY,CAG,62,2630,182.0,140.0,1,42.41935483870968,12.727272727272727,0,63751.594
2016,11,1,PSA,CAG,49,2000,175.0,270.0,1,40.816326530612244,12.857142857142858,0,62831.387
2016,11,1,RAK,PSA,168,7364,182.0,580.0,1,43.833333333333336,13.181818181818182,0,68422.87
2016,11,1,PSA,RAK,180,8060,175.0,1080.0,1,44.77777777777778,13.012048192771084,0,68617.57
2016,11,1,PMO,TRN,81,3490,182.0,230.0,1,43.08641975308642,12.777777777777779,0,64185.895
2016,11,1,BRU,SXF,60,2730,162.0,130.0,1,45.5,13.0,0,64990.01
2016,11,1,BCN,SXF,136,6070,179.0,570.0,1,44.63235294117647,12.954545454545455,0,68329.71
2016,11,1,SXF,BCN,129,5490,185.0,410.0,1,42.55813953488372,13.225806451612904,0,67659.805
2016,11,1,SXF,BRU,77,3430,183.0,420.0,1,44.54545454545455,13.125,0,65093.61
2016,11,1,DUB,SOF,188,8000,180.0,1235.0,1,42.5531914893617,13.0,0,69925.12
2016,11,1,SOF,DUB,227,9760,173.0,,1,42.99559471365639,,0,70857.4
2016,11,1,RAK,MRS,141,6110,182.0,1320.0,1,43.333333333333336,13.069306930693068,0,67392.09
2016,11,1,MRS,RAK,148,6460,175.0,1040.0,1,43.648648648648646,13.0,0,67028.016
2016,11,1,BGY,TFS,250,10748,185.0,1199.0,1,42.992,13.032608695652174,0,73391.01
2016,11,1,TFS,BGY,243,10140,179.0,480.0,1,41.72839506172839,12.972972972972974,0,71020.0
